"scenario","rate_mt","L_mid","L_top","f1","f2","f3"
1,0.8,8,7,142367470.411294,10083441.6026064,1151400000
3,0.8,8,7,357148176.010469,45778419.0327699,3454200000
1,0.81,8,7,143698830.178627,10320829.8796019,1165792500
3,0.81,8,7,350312214.708016,47351228.1902464,3497377500
1,0.82,8,7,144632124.83437,10657729.7051223,1180185000
3,0.82,8,7,353204392.64423,48180522.3078935,3540555000
1,0.83,8,7,146535283.154492,10834947.5266607,1194577500
3,0.83,8,7,356035049.574008,49009816.4255405,3583732500
1,0.84,8,7,147953098.280543,11092006.3501901,1208970000
3,0.84,8,7,358616725.904758,49863120.0659628,3626910000
1,0.85,8,7,149369053.769308,11349065.1737196,1223362500
3,0.85,8,7,360651357.104439,50815078.9607803,3670087500
1,0.86,8,7,150663724.087105,11618620.5346173,1237755000
3,0.86,8,7,363357340.297716,51657784.8431332,3713265000
1,0.87,8,7,151880362.742567,11898032.2993232,1252147500
3,0.87,8,7,347341598.634417,55114670.8532771,3756442500
1,0.88,8,7,153096178.674265,12177444.064029,1266540000
3,0.88,8,7,349066317.415157,56009290.9022665,3799620000
1,0.89,8,7,154312817.329727,12456855.8287349,1280932500
3,0.89,8,7,351967372.032545,56820702.6669724,3842797500
1,0.9,8,7,155026960.538361,13017618.8761195,1295325000
3,0.9,8,7,354747346.408453,57632114.4316783,3885975000
1,0.91,8,7,156745740.619294,13015679.3581467,1309717500
3,0.91,8,7,357669542.430497,58443526.1963842,3929152500
1,0.92,8,7,157969211.14295,13295091.1228526,1324110000
3,0.92,8,7,360577474.559593,59254937.9610901,3972330000
1,0.93,8,7,159190691.340245,13574502.8875585,1338502500
3,0.93,8,7,363466937.623016,60066349.7257959,4015507500
1,0.94,8,7,160409057.729282,13853914.6522643,1352895000
3,0.94,8,7,366068361.915404,60895365.048889,4058685000
1,0.95,8,7,161660157.59427,14133326.4169702,1367287500
3,0.95,8,7,368588522.554618,61733600.3430065,4101862500
1,0.96,8,7,162894961.408496,14412738.1816761,1381680000
3,0.96,8,7,371357502.208947,62540763.6792118,4145040000
1,0.97,8,7,164045088.088946,14692149.946382,1396072500
3,0.97,8,7,373876199.687938,63378998.9733294,4188217500
1,0.98,8,7,165164331.786425,14971561.7110879,1410465000
3,0.98,8,7,376413283.450658,64217234.2674471,4231395000
1,0.99,8,7,166271902.073877,15250973.4757938,1424857500
3,0.99,8,7,379020787.608624,65045868.8395134,4274572500
1,1,8,7,189007932.347656,13128206.466201,1439250000
3,1,8,7,381985759.883396,65851850.0090595,4317750000
1,0.8,9,7,137410022.682642,10633072.4036924,1151400000
3,0.8,9,7,301417078.468553,52587855.2715391,3454200000
1,0.81,9,7,138741382.449975,10870460.6806879,1165792500
3,0.81,9,7,294493302.04005,54160664.4290156,3497377500
1,0.82,9,7,139674677.105719,11207360.5062082,1180185000
3,0.82,9,7,297297664.850213,54989958.5466627,3540555000
1,0.83,9,7,141577835.425841,11384578.3277467,1194577500
3,0.83,9,7,300040506.653941,55819252.6643097,3583732500
1,0.84,9,7,142995650.551891,11641637.1512761,1208970000
3,0.84,9,7,302750453.563618,56648546.7819568,3626910000
1,0.85,9,7,144411606.040657,11898695.9748055,1223362500
3,0.85,9,7,304999034.34313,57566976.2650096,3670087500
1,0.86,9,7,145706276.358454,12168251.3357033,1237755000
3,0.86,9,7,307918967.11624,58376152.7355978,3713265000
1,0.87,9,7,146922915.013916,12447663.1004091,1252147500
3,0.87,9,7,310418148.094978,59217276.4687703,3756442500
1,0.88,9,7,148138730.945613,12727074.865115,1266540000
3,0.88,9,7,312142866.875719,60111896.5177597,3799620000
1,0.89,9,7,149355369.601075,13006486.6298209,1280932500
3,0.89,9,7,315043921.493106,60923308.2824656,3842797500
1,0.9,9,7,150069512.80971,13567249.6772055,1295325000
3,0.9,9,7,317823895.869015,61734720.0471715,3885975000
1,0.91,9,7,151788292.890642,13565310.1592327,1309717500
3,0.91,9,7,320746091.891058,62546131.8118773,3929152500
1,0.92,9,7,153011763.414298,13844721.9239385,1324110000
3,0.92,9,7,323654024.020155,63357543.5765832,3972330000
1,0.93,9,7,154207227.147501,14124133.6886444,1338502500
3,0.93,9,7,326543487.083578,64168955.3412891,4015507500
1,0.94,9,7,155395257.402084,14403545.4533503,1352895000
3,0.94,9,7,329144911.375965,64997970.6643822,4058685000
1,0.95,9,7,156616021.132618,14682957.2180562,1367287500
