"seed","method","evaluation","phase","scenario","rate_mt","L_mid","L_top","f1_retained_integral_m3yr","f2_unretained_final_m3","f3_total_cost_eur"
8,"SCAL",64,"sequential",1,0.891912550944835,5,3,224183368.142512,10675.9719384536,1283685138.94735
8,"SCAL",65,"sequential",3,0.914605486020446,5,5,720442983.135731,0,3949037837.26478
8,"SCAL",66,"sequential",3,0.87850006390363,5,5,694825522.259494,0,3793143650.9199
8,"SCAL",67,"sequential",1,0.870715198898688,3,5,218853680.278202,10675.9719384424,1253176850.01494
8,"SCAL",68,"sequential",1,0.805198634508997,5,1,202544195.574499,15353.5285165794,1158882134.71707
8,"SCAL",69,"sequential",1,0.856054960424081,5,1,215276821.569884,0,1232077101.79036
8,"SCAL",70,"sequential",1,0.882988635683432,9,5,153284632.277556,9362074.34010902,1270841393.90738
8,"SCAL",71,"sequential",3,0.813676378456876,5,5,649511093.630068,0,3513251183.08217
8,"SCAL",72,"sequential",1,0.820038015535101,5,4,218581870.11953,466618.2759859,1180239713.85889
8,"SCAL",73,"sequential",1,0.966439808020368,3,6,212990086.999729,10639943.9239944,1390948493.69331
8,"SCAL",74,"sequential",1,0.964919447246939,1,1,242608128.791369,10675.9719384685,1388760314.45016
8,"SCAL",75,"sequential",3,0.859821748780087,5,9,654998101.575672,0,3712495355.79522
8,"SCAL",76,"sequential",3,0.824329910194501,5,4,660806834.3901,0,3559250469.74231
8,"SCAL",77,"sequential",1,0.982740675238892,5,2,218739135.06007,10385730.1603914,1414409516.83758
8,"SCAL",78,"sequential",3,0.915858130389825,5,4,728879491.667001,0,3954446442.49066
8,"SCAL",79,"sequential",1,0.998991585429758,5,1,251178041.113602,10675.9719384611,1437798639.32978
8,"SCAL",80,"sequential",3,0.849534934898838,5,4,680858747.609239,0,3668079465.15946
8,"SCAL",81,"sequential",3,0.840230888454244,5,4,673710369.369203,0,3627906918.62331
8,"SCAL",82,"sequential",3,0.823186069028452,5,5,656379366.25723,0,3554311649.5476
8,"SCAL",83,"sequential",3,0.929249999113381,5,8,643431890.183998,20644530.8325016,4012269183.6718
8,"SCAL",84,"sequential",3,0.844161781482399,5,5,671464868.64357,0,3644879531.99563
8,"SCAL",85,"sequential",3,0.861653104797006,5,6,573701493.949403,24716925.195017,3720402693.23727
8,"SCAL",86,"sequential",1,0.98639445756562,1,1,247996788.85854,10675.9719384536,1419668223.05132
8,"SCAL",87,"sequential",1,0.945603447593749,5,3,237716763.500039,10675.9719384424,1360959761.9493
8,"SCAL",88,"sequential",1,0.858461355650798,3,5,215878958.827896,0,1235540506.12041
8,"SCAL",89,"sequential",3,0.86728802965954,5,5,686716141.997019,0,3744732890.06248
8,"SCAL",90,"sequential",1,0.999028354370967,5,5,248253402.683295,2673385.55136604,1437851559.02841
8,"SCAL",91,"sequential",3,0.874686819920316,5,4,699958698.58648,0,3776679016.71094
8,"SCAL",92,"sequential",3,0.842490496905521,5,5,670260415.982238,0,3637663343.01381
8,"SCAL",93,"sequential",3,0.982263341080397,5,3,736519454.445691,0,4241167540.94989
8,"SCAL",94,"sequential",1,0.857899663038552,5,1,215740710.021464,0,1234732090.02824
8,"SCAL",95,"sequential",1,0.879050374915823,3,1,220951909.535687,10675.9719384685,1265173252.0976
8,"SCAL",96,"sequential",3,0.925435397261754,5,9,698604736.431796,0,3995798686.52694
8,"SCAL",97,"sequential",1,0.971502872556448,7,3,214999550.010826,4745242.28854828,1398235509.32687
8,"SCAL",98,"sequential",3,0.923692858824506,6,3,404741977.65821,35282779.0312223,3988274841.18951
8,"SCAL",99,"sequential",1,0.873884172178805,5,3,219650583.853055,10675.9719384611,1257737794.80834
8,"SCAL",100,"sequential",1,0.875030074454844,8,5,157062427.400176,8705705.18842788,1259387034.65913
8,"EHVI",1,"initial",3,0.99550053961575,6,1,429254311.971055,38827472.3472286,4298322454.9259
8,"EHVI",2,"initial",3,0.81954965419136,5,2,549047981.221799,23074736.6822247,3538610519.38475
8,"EHVI",3,"initial",1,0.922386531811208,8,3,164097199.937326,9340838.85179558,1327544815.90928
8,"EHVI",4,"initial",3,0.9055237299297,5,9,685047691.745481,0,3909825084.90396
8,"EHVI",5,"initial",1,0.963473122334108,6,2,136085132.633148,20652194.7645456,1386678691.31936
8,"EHVI",6,"initial",3,0.841619599377736,3,4,569041183.762648,7869250.2237435,3633903025.21322
8,"EHVI",7,"initial",3,0.924629810079932,9,9,302748167.889446,68189090.0726434,3992320362.47263
8,"EHVI",8,"initial",1,0.986917412141338,8,9,153830047.168865,18722402.3590879,1420420885.42442
8,"EHVI",9,"initial",1,0.836585839278996,4,6,171434396.803263,11371629.8774833,1204056169.18229
8,"EHVI",10,"initial",1,0.87859227755107,3,9,195717656.399498,9303111.41927499,1264513935.46538
8,"EHVI",11,"initial",1,0.868599918438122,6,4,145021238.964169,12567735.9855648,1250132432.61207
8,"EHVI",12,"initial",3,0.988082692958415,7,5,452802400.463731,29600051.842605,4266294047.52119
8,"EHVI",13,"initial",1,0.98967681271024,5,4,253664459.688161,3153976.53933872,1424392352.69321
8,"EHVI",14,"initial",3,0.881238537654281,5,5,696783928.38251,0,3804967695.95677
8,"EHVI",15,"initial",3,0.948747799824923,1,6,540957328.170124,36516757.2318302,4096455812.69406
8,"EHVI",16,"initial",3,0.980055097164586,4,2,523185364.920794,47498441.378112,4231632895.78239
8,"EHVI",17,"initial",1,0.857743223384023,7,4,170160076.192289,12668247.4399848,1234506934.25545
8,"EHVI",18,"initial",1,0.899242847785354,3,2,202746835.806227,9000414.5748162,1294235268.67507
8,"EHVI",19,"initial",3,0.975187230622396,2,9,304684518.564145,72089768.0649487,4210614665.01985
8,"EHVI",20,"initial",1,0.868909555021673,2,5,157506736.193974,8477384.90969095,1250578077.06494
8,"EHVI",21,"sequential",1,0.908105081925169,8,8,132968877.928524,19298709.1454288,1306990239.1608
8,"EHVI",22,"sequential",1,0.980955222668126,3,7,239072984.083817,4882579.37546504,1411839804.2251
8,"EHVI",23,"sequential",1,0.924135230621323,8,7,158477160.827098,13410634.3313896,1330061630.67174
8,"EHVI",24,"sequential",3,0.927936600428075,3,3,600431903.188022,8808511.11235805,4006598256.49832
8,"EHVI",25,"sequential",3,0.882847080472857,3,8,517540366.730036,31328333.0585116,3811912981.71168
8,"EHVI",26,"sequential",1,0.878819896327332,3,4,216218711.497834,3399163.87841393,1264841535.78911
8,"EHVI",27,"sequential",1,0.884778644656762,3,7,217559379.611257,3485190.27141756,1273417664.32225
8,"EHVI",28,"sequential",1,0.840591752110049,1,7,207735311.19245,2832504.74306509,1209821679.22439
8,"EHVI",29,"sequential",3,0.827430793084204,9,4,391544018.710005,26131069.7203984,3572639306.83932
8,"EHVI",30,"sequential",1,0.929922405583784,2,7,158692249.967559,13630673.9950039,1338390822.23646
8,"EHVI",31,"sequential",1,0.92078396291472,2,5,163643295.555759,9347044.10083911,1325238318.62501
8,"EHVI",32,"sequential",1,0.955128365382552,4,5,212478011.326626,4507881.04645155,1374668499.87684
8,"EHVI",33,"sequential",1,0.834396641608328,4,1,193961516.83719,2743044.14673463,1200905366.43479
8,"EHVI",34,"sequential",3,0.867129993019626,2,6,279948106.017397,61594985.1600137,3744050527.36049
8,"EHVI",35,"sequential",1,0.9914296656847,3,8,222041530.909971,10266829.1178636,1426915146.3367
8,"EHVI",36,"sequential",1,0.966658425796777,1,4,235996559.482045,4675406.04188175,1391263139.32801
8,"EHVI",37,"sequential",1,0.801872543571517,3,7,198937059.624303,2303280.59489819,1154095058.33531
8,"EHVI",38,"sequential",1,0.90510567240417,3,7,222128678.079804,3780530.02751224,1302673339.0077
8,"EHVI",39,"sequential",1,0.804382380237803,2,4,141356337.607718,10373191.5277486,1157707340.75726
8,"EHVI",40,"sequential",1,0.848628130415455,1,4,209538981.994139,2949819.30763819,1221388036.70044
8,"EHVI",41,"sequential",1,0.845309280976653,1,8,191419496.896907,8327438.43987484,1216611382.64565
8,"EHVI",42,"sequential",3,0.935304535832256,4,7,513554978.733129,43814621.1418164,4038411159.58972
8,"EHVI",43,"sequential",3,0.872806885279715,4,4,524352735.865683,28944071.549253,3768561928.91649
8,"EHVI",44,"sequential",1,0.867769048595801,8,4,151607835.140733,11836247.6075181,1248936603.19151
8,"EHVI",45,"sequential",1,0.892234344687313,3,7,219235471.100477,3593517.20715557,1284148280.59121
8,"EHVI",46,"sequential",1,0.954880489967763,6,7,155322044.80691,14977965.9455808,1374311745.1861
8,"EHVI",47,"sequential",1,0.98750550118275,1,1,248276183.650495,10675.9719384834,1421267292.57727
8,"EHVI",48,"sequential",1,0.989716921932995,5,8,221684661.319017,10243858.2016643,1424450079.89206
8,"EHVI",49,"sequential",1,0.831919740932062,9,7,141850019.198998,11433926.9622944,1197340487.13647
8,"EHVI",50,"sequential",1,0.945913287391886,5,3,237795792.176282,10675.9719384722,1361405698.87877
8,"EHVI",51,"sequential",1,0.910320633882657,5,2,204856166.726373,9171629.46706627,1310178972.31561
8,"EHVI",52,"sequential",1,0.93552557383664,7,7,179539533.59589,14678387.3617935,1346455182.14438
8,"EHVI",53,"sequential",1,0.988791210670024,7,1,217649067.911052,4996431.67172791,1423117749.95683
8,"EHVI",54,"sequential",1,0.961195552302524,6,6,132245786.136076,21312383.020101,1383400698.65141
8,"EHVI",55,"sequential",1,0.964706610469148,1,1,242554606.60166,10675.9719384648,1388453989.11772
8,"EHVI",56,"sequential",1,0.946527236234397,5,9,209907708.378691,10214239.1004396,1362289324.75036
8,"EHVI",57,"sequential",1,0.952133570658043,5,1,239385356.808989,10675.9719384573,1370358241.56959
8,"EHVI",58,"sequential",1,0.807024566922337,9,3,141205429.209044,8458412.54489618,1161510107.94297
8,"EHVI",59,"sequential",1,0.830493120709434,5,6,186249559.854089,8515063.86848309,1195287223.98105
8,"EHVI",60,"sequential",1,0.995675930706784,5,3,250330806.369039,10675.9719384573,1433026583.26974
8,"EHVI",61,"sequential",1,0.995110208308324,1,2,314438537.112268,0,1432212367.30776
8,"EHVI",62,"sequential",1,0.892586258985102,5,1,224355786.264874,10675.9719384573,1284654773.24431
8,"EHVI",63,"sequential",1,0.935615992452949,3,4,228998175.118038,4224377.74565085,1346585317.13791
8,"EHVI",64,"sequential",1,0.991063145641238,1,1,249170826.595203,10675.9719384499,1426387632.36415
8,"EHVI",65,"sequential",1,0.913063886621967,1,1,229501952.945845,10675.9719384573,1314127198.82067
8,"EHVI",66,"sequential",1,0.819906870508567,4,2,171306926.245628,10567232.3215801,1180050963.37945
8,"EHVI",67,"sequential",3,0.821137750148773,5,8,580729467.439541,16436913.6616213,3545467520.70487
8,"EHVI",68,"sequential",1,0.938928741030395,2,2,135809217.22579,20145145.427824,1351353190.528
8,"EHVI",69,"sequential",3,0.939474829426035,6,3,410261938.027348,36050381.3676509,4056417444.75426
8,"EHVI",70,"sequential",1,0.841264214226976,5,7,207886485.197089,2842275.22205808,1210789520.32617
8,"EHVI",71,"sequential",1,0.907581624900922,3,7,222685288.846132,3816504.16084741,1306236853.63865
8,"EHVI",72,"sequential",1,0.866631975537166,1,2,258792367.833407,0,1247300070.79187
8,"EHVI",73,"sequential",3,0.824399541830644,3,8,494057599.796826,25914594.6897696,3559551121.73926
8,"EHVI",74,"sequential",1,0.845526688406244,3,2,192535743.045977,8074702.05625854,1216924286.28869
8,"EHVI",75,"sequential",1,0.857905388623476,4,3,197571274.85268,3084612.41219003,1234740330.57634
8,"EHVI",76,"sequential",1,0.972244242019951,1,3,244450099.241642,10675.9719384648,1399302525.32721
8,"EHVI",77,"sequential",1,0.989766005100682,5,7,240956221.218298,5010594.86139687,1424520722.84116
8,"EHVI",78,"sequential",1,0.806674980605021,3,6,181400919.516306,8206024.00457146,1161006965.83578
8,"EHVI",79,"sequential",1,0.82863909387961,4,7,166615266.622736,11920100.1109596,1192618815.86623
8,"EHVI",80,"sequential",1,0.82395187378861,1,4,203993453.250909,2591287.81429521,1185872734.35026
8,"EHVI",81,"sequential",1,0.874945104494691,1,7,215349556.398755,3342314.71729804,1259264741.64398
8,"EHVI",82,"sequential",1,0.866570320166647,5,7,213466848.580739,3220634.02735529,1247211333.29985
8,"EHVI",83,"sequential",3,0.935933581274003,5,4,743319635.071313,0,4041127220.54583
8,"EHVI",84,"sequential",3,0.972636829456314,5,5,761283469.248137,0,4199602670.385
8,"EHVI",85,"sequential",3,0.917771921632811,5,1,693392892.404179,0,3962709714.63007
8,"EHVI",86,"sequential",3,0.882301009446383,7,1,393211065.585451,33311489.3228128,3809555183.53712
8,"EHVI",87,"sequential",3,0.889673806494102,5,3,674385194.426616,0,3841389077.98991
8,"EHVI",88,"sequential",3,0.818293187581003,5,9,626691252.036401,0,3533185410.67787
8,"EHVI",89,"sequential",3,0.857001559995115,5,3,653050765.959462,0,3700318485.6689
8,"EHVI",90,"sequential",3,0.8276043205522,2,3,329395814.83294,35460357.9774692,3573388555.06426
8,"EHVI",91,"sequential",3,0.906842045206577,7,8,346029853.598675,58187286.0292049,3915517240.6907
8,"EHVI",92,"sequential",3,0.854584268294275,5,5,678670875.644877,0,3689881224.4276
8,"EHVI",93,"sequential",3,0.83243138990365,5,3,636452620.336486,0,3594230633.75648
8,"EHVI",94,"sequential",3,0.928194185392931,5,1,700489990.707904,0,4007710443.98033
8,"EHVI",95,"sequential",3,0.907007650285959,9,4,417243862.278642,31495847.0184815,3916232282.0222
8,"EHVI",96,"sequential",1,0.840581440832466,3,7,207732993.14793,2832354.92626726,1209806838.71813
8,"EHVI",97,"sequential",3,0.876923349965364,1,4,586770610.30927,9623130.01629187,3786335794.31295
8,"EHVI",98,"sequential",3,0.926922686258331,6,5,428160172.262393,27255138.8200235,4002220428.59191
8,"EHVI",99,"sequential",1,0.973665193235502,4,1,215331165.80294,4777210.2511385,1401347629.3642
8,"EHVI",100,"sequential",3,0.83091329629533,5,5,661943683.440409,0,3587675885.07916
8,"EPI",1,"initial",3,0.99550053961575,6,1,429254311.971055,38827472.3472286,4298322454.9259
8,"EPI",2,"initial",3,0.81954965419136,5,2,549047981.221799,23074736.6822247,3538610519.38475
8,"EPI",3,"initial",1,0.922386531811208,8,3,164097199.937326,9340838.85179558,1327544815.90928
8,"EPI",4,"initial",3,0.9055237299297,5,9,685047691.745481,0,3909825084.90396
8,"EPI",5,"initial",1,0.963473122334108,6,2,136085132.633148,20652194.7645456,1386678691.31936
8,"EPI",6,"initial",3,0.841619599377736,3,4,569041183.762648,7869250.2237435,3633903025.21322
8,"EPI",7,"initial",3,0.924629810079932,9,9,302748167.889446,68189090.0726434,3992320362.47263
8,"EPI",8,"initial",1,0.986917412141338,8,9,153830047.168865,18722402.3590879,1420420885.42442
8,"EPI",9,"initial",1,0.836585839278996,4,6,171434396.803263,11371629.8774833,1204056169.18229
8,"EPI",10,"initial",1,0.87859227755107,3,9,195717656.399498,9303111.41927499,1264513935.46538
8,"EPI",11,"initial",1,0.868599918438122,6,4,145021238.964169,12567735.9855648,1250132432.61207
8,"EPI",12,"initial",3,0.988082692958415,7,5,452802400.463731,29600051.842605,4266294047.52119
8,"EPI",13,"initial",1,0.98967681271024,5,4,253664459.688161,3153976.53933872,1424392352.69321
8,"EPI",14,"initial",3,0.881238537654281,5,5,696783928.38251,0,3804967695.95677
8,"EPI",15,"initial",3,0.948747799824923,1,6,540957328.170124,36516757.2318302,4096455812.69406
8,"EPI",16,"initial",3,0.980055097164586,4,2,523185364.920794,47498441.378112,4231632895.78239
8,"EPI",17,"initial",1,0.857743223384023,7,4,170160076.192289,12668247.4399848,1234506934.25545
8,"EPI",18,"initial",1,0.899242847785354,3,2,202746835.806227,9000414.5748162,1294235268.67507
8,"EPI",19,"initial",3,0.975187230622396,2,9,304684518.564145,72089768.0649487,4210614665.01985
8,"EPI",20,"initial",1,0.868909555021673,2,5,157506736.193974,8477384.90969095,1250578077.06494
8,"EPI",21,"sequential",1,0.900637979106978,9,3,155956732.86444,9609541.88021388,1296243211.42972
8,"EPI",22,"sequential",3,0.931486720591784,6,2,318335409.403504,66886060.3519135,4021926787.83517
8,"EPI",23,"sequential",1,0.999792317906395,5,7,243124005.715371,5156271.2886328,1438951093.54678
8,"EPI",24,"sequential",1,0.908240883238614,2,2,133149955.40199,19287690.5777595,1307185691.20117
8,"EPI",25,"sequential",3,0.92150811534375,8,6,357275916.12277,59377858.9294122,3978841665.02547
8,"EPI",26,"sequential",3,0.865575383743271,9,6,304843691.635735,58880567.3164666,3737338113.15751
8,"EPI",27,"sequential",1,0.960461964365095,6,7,155984808.827908,15133918.9066827,1382344882.21246
8,"EPI",28,"sequential",1,0.878833914734423,2,4,154005876.208593,12032455.4670303,1264861711.78152
8,"EPI",29,"sequential",3,0.937170730577782,5,8,648093333.763557,20943748.1117039,4046468921.95222
8,"EPI",30,"sequential",1,0.889746714150533,9,6,125874962.775462,19396940.0800561,1280567958.34115
8,"EPI",31,"sequential",1,0.981320076761767,4,7,185171634.241597,15855575.4663983,1412364920.47937
8,"EPI",32,"sequential",1,0.912477329885587,5,2,205269382.431136,9207785.84123304,1313282997.03783
8,"EPI",33,"sequential",3,0.861738809058443,8,7,363795385.916626,51804315.3053171,3720772742.81209
8,"EPI",34,"sequential",3,0.987510225875303,1,6,561293695.477079,38435207.2899809,4263822277.77309
8,"EPI",35,"sequential",3,0.894560833228752,2,6,286827941.205185,63889850.4090567,3862490037.67344
8,"EPI",36,"sequential",1,0.843798107560724,1,5,212193442.84253,0,1214436426.30677
8,"EPI",37,"sequential",3,0.976336090033874,6,9,342234717.61279,68013268.7332095,4215575152.74376
8,"EPI",38,"sequential",1,0.9727887455374,5,8,218169157.134685,10016821.4829469,1400086202.0147
8,"EPI",39,"sequential",1,0.965042184758931,4,7,183188603.986428,15437137.8896195,1388936964.41429
8,"EPI",40,"sequential",3,0.932309229765087,6,6,318555116.118562,66952799.7138933,4025478176.81821
8,"EPI",41,"sequential",3,0.948073117248714,5,1,713974469.860361,0,4093542702.00063
8,"EPI",42,"sequential",1,0.862813103105873,1,5,216866535.600891,10675.9719384499,1241803758.64513
8,"EPI",43,"sequential",3,0.81873444262892,8,7,352839020.913731,48075570.3795553,3535090639.66102
8,"EPI",44,"sequential",1,0.974580431822687,6,6,133763114.074958,21641493.5871262,1402664886.5008
8,"EPI",45,"sequential",3,0.88050610520877,2,8,294802376.642981,60752808.7785314,3801805235.76517
8,"EPI",46,"sequential",1,0.863036510115489,6,1,148615643.796128,9253123.22268195,1242125297.18372
8,"EPI",47,"sequential",3,0.871545594464988,5,7,578543382.645368,25190255.9610532,3763115990.5012
8,"EPI",48,"sequential",3,0.828697163704783,4,6,483349453.914014,35031053.0538239,3578107178.58633
8,"EPI",49,"sequential",1,0.914190362486988,2,4,157240191.487086,13138904.3025811,1315748479.2094
8,"EPI",50,"sequential",3,0.814486301597208,1,7,475258940.800735,29819384.236153,3516748228.72134
8,"EPI",51,"sequential",1,0.899504634225741,9,8,148537951.640848,14288413.5495858,1294612044.8094
8,"EPI",52,"sequential",3,0.961914567649364,5,9,723257969.870908,0,4153306624.46804
8,"EPI",53,"sequential",1,0.872423363104463,5,6,193335843.361617,9379017.48629878,1255635325.3481
8,"EPI",54,"sequential",3,0.921270322008058,7,2,318619930.583881,66056539.0364607,3977814932.85029
8,"EPI",55,"sequential",3,0.847470919461921,5,1,646790584.739082,0,3659167562.50671
8,"EPI",56,"sequential",1,0.990814392734319,5,7,241181695.03937,5025827.317015,1426029614.74287
8,"EPI",57,"sequential",1,0.984698302159086,9,7,160529115.186825,15652468.601913,1417227031.38246
8,"EPI",58,"sequential",1,0.877478852542117,8,8,129404493.267658,18545664.2111867,1262911438.52124
8,"EPI",59,"sequential",3,0.884477313654497,4,6,499928393.228334,39645545.7363579,3818951921.03171
8,"EPI",60,"sequential",1,0.904036793578416,7,6,175523301.270823,13827856.4298998,1301134955.15774
8,"EPI",61,"sequential",1,0.836430393299088,1,2,250310564.559389,0,1203832443.55571
8,"EPI",62,"sequential",3,0.880806456785649,4,3,583178004.482901,9811483.53888051,3803102078.78624
8,"EPI",63,"sequential",3,0.86900093127042,2,3,344822955.126941,37323348.7150931,3752128770.99286
8,"EPI",64,"sequential",3,0.894099980732426,7,4,396290505.339364,40434393.3452151,3860500191.80743
8,"EPI",65,"sequential",3,0.970942240767181,1,7,555667841.676815,37601384.3827014,4192285860.07249
8,"EPI",66,"sequential",1,0.987834697123617,5,7,240540860.167398,4982534.09255362,1421741087.83517
8,"EPI",67,"sequential",3,0.812771203415468,1,6,469921608.781736,29735209.101052,3509342863.54714
8,"EPI",68,"sequential",3,0.943690412119031,5,8,651983759.873745,21181091.3094867,4074619276.92694
8,"EPI",69,"sequential",1,0.81625543050468,5,5,206107833.097163,36389.8721256852,1174795628.35386
8,"EPI",70,"sequential",1,0.99542417768389,7,2,189567681.6353,15680494.1571955,1432664247.73154
8,"EPI",71,"sequential",1,0.979092570161447,4,7,184900271.525758,15798315.44379,1409158981.60486
8,"EPI",72,"sequential",3,0.903454109234735,2,3,357229962.698382,38892838.7909158,3900888980.14828
8,"EPI",73,"sequential",1,0.810199384717271,9,4,138768550.086626,10876136.7558499,1166079464.45433
8,"EPI",74,"sequential",3,0.990879511134699,7,5,453855422.14058,29704656.427887,4278370009.20185
8,"EPI",75,"sequential",3,0.854363918537274,8,5,447470024.258756,18069444.9105603,3688929809.26432
8,"EPI",76,"sequential",3,0.873142686579377,8,9,338393097.067095,57460387.4987939,3770011834.9781
8,"EPI",77,"sequential",1,0.831546147167683,3,7,205701798.390617,2701077.42419658,1196802792.31109
8,"EPI",78,"sequential",1,0.858748880820349,9,1,149791002.759588,9027276.53333149,1235954326.72069
8,"EPI",79,"sequential",3,0.975336492341012,7,8,363100128.628515,63826322.5960319,4211259139.8054
8,"EPI",80,"sequential",1,0.996797879552469,7,6,187568062.035223,16149187.1251535,1434641348.14589
8,"EPI",81,"sequential",3,0.91814549267292,3,3,594030603.854718,8725344.29119074,3964322700.9885
8,"EPI",82,"sequential",3,0.803333024261519,5,1,616534599.999418,0,3468591165.50517
8,"EPI",83,"sequential",3,0.84075351851061,9,6,298705500.007942,56711586.3438724,3630163504.54919
8,"EPI",84,"sequential",1,0.919917673850432,7,4,177633085.423362,14277172.5209716,1323991512.08923
8,"EPI",85,"sequential",1,0.856352644693106,3,9,191159697.306172,9000495.0707329,1232505543.87455
8,"EPI",86,"sequential",3,0.851624962454662,4,1,571997520.179311,8373799.275951,3677103681.63862
8,"EPI",87,"sequential",1,0.958653735509142,9,8,156009543.144917,15728986.8395071,1379742388.83153
8,"EPI",88,"sequential",1,0.926256216876209,1,2,295607974.438984,0,1333114260.13908
8,"EPI",89,"sequential",1,0.938596490770578,3,3,235936053.073877,10675.9719384648,1350874999.34155
8,"EPI",90,"sequential",3,0.959201784664765,1,3,620363023.668083,9112118.82956746,4141593505.73629
8,"EPI",91,"sequential",1,0.980626193387434,6,8,148467807.78766,18679696.5235553,1411366248.83286
8,"EPI",92,"sequential",3,0.91552062430419,3,8,535791369.180301,32701390.6886943,3952989175.58942
8,"EPI",93,"sequential",1,0.96849255762063,2,5,169205805.228803,10146864.6591441,1393902913.55549
8,"EPI",94,"sequential",3,0.868892227998003,8,6,342928723.331294,55030783.2765783,3751659417.43838
8,"EPI",95,"sequential",1,0.904548809863627,4,9,176688577.407399,13682697.9778966,1301871874.59622
8,"EPI",96,"sequential",3,0.897004857426509,2,6,287547120.997898,64088161.4077853,3873042723.15331
8,"EPI",97,"sequential",1,0.963078264053911,5,2,214983556.579193,10056095.6199373,1386110391.53959
8,"EPI",98,"sequential",1,0.858272243943065,4,5,197627681.17018,3089942.60418642,1235268327.09506
8,"EPI",99,"sequential",3,0.800933482358232,6,1,362663486.175611,29150425.6808246,3458230543.45226
8,"EPI",100,"sequential",1,0.819009465537965,9,4,139503822.827071,11184662.7947939,1178759373.27552
9,"TS",1,"initial",3,0.993499986175448,3,1,641895784.318184,9485850.94792978,4289684565.30904
9,"TS",2,"initial",1,0.96973227695562,1,2,307525447.421844,0,1395687179.60838
9,"TS",3,"initial",1,0.84012170243077,1,7,207629640.86455,2825675.19772497,1209145160.22349
9,"TS",4,"initial",3,0.994572961470112,7,7,336145925.271626,72127716.2629425,4294317404.38758
9,"TS",5,"initial",3,0.893826710479334,8,7,353082906.712082,57131206.4572779,3859320279.17214
9,"TS",6,"initial",1,0.980134395090863,2,1,170509952.13477,10342036.6402627,1410658428.13452
9,"TS",7,"initial",3,0.800885231187567,7,1,367180158.451954,29147491.3579167,3458022206.96012
9,"TS",8,"initial",1,0.975650147721171,1,7,237932036.326528,4805499.75711809,1404204475.1077
9,"TS",9,"initial",1,0.962539685983211,7,5,213621403.58452,4615012.46010183,1385335243.05134
9,"TS",10,"initial",3,0.98839394939132,7,9,347619586.821201,69023450.3466244,4267637974.98437
9,"TS",11,"initial",1,0.847926112730056,6,9,133965953.947126,15671044.12872,1220377657.74673
9,"TS",12,"initial",3,0.951001094048843,9,5,460747105.119988,17573810.5353287,4106184973.82939
9,"TS",13,"initial",3,0.992108098743483,5,3,742991659.843336,0,4283674743.34968
9,"TS",14,"initial",3,0.944269529497251,9,4,428254480.67542,34052554.988565,4077119760.98676
9,"TS",15,"initial",1,0.914461514959112,7,7,176961762.189665,14136917.1424124,1316138735.4049
9,"TS",16,"initial",1,0.83577376306057,4,8,173307426.352055,10983917.9157064,1202887388.48493
9,"TS",17,"initial",3,0.878955482924357,6,1,388714417.891278,33152753.6163058,3795110036.39664
9,"TS",18,"initial",3,0.840180156799033,3,6,484450994.475927,31089211.3982001,3627687872.01903
9,"TS",19,"initial",1,0.964577308995649,4,1,213933846.324482,4645168.63894771,1388267891.97199
9,"TS",20,"initial",1,0.935693135531619,8,7,159883340.216101,13733575.7921184,1346696345.31388
9,"TS",21,"sequential",3,0.887226508371532,8,3,413253772.910243,31512372.0756184,3830822256.52118
9,"TS",22,"sequential",1,0.940095309447497,9,3,161711541.018892,10127975.6117683,1353032174.12231
9,"TS",23,"sequential",3,0.92259996314533,4,5,618975142.037424,3443884.64075179,3983555990.87075
9,"TS",24,"sequential",1,0.858966392325237,2,5,156438698.707376,8300014.73960637,1236267380.1541
9,"TS",25,"sequential",1,0.848138880403712,3,5,213283159.905467,1.49011611938477e-08,1220683883.62104
9,"TS",26,"sequential",1,0.928544675419107,3,8,208896049.095148,9423430.42488977,1336407924.09695
9,"TS",27,"sequential",3,0.822647158475593,1,2,698340855.699334,0,3551984768.50799
9,"TS",28,"sequential",3,0.808023065980524,4,7,476956163.58477,33339117.9202235,3488841593.13741
9,"TS",29,"sequential",1,0.947698595421389,3,4,231742346.785124,4399930.85936875,1363975203.46023
9,"TS",30,"sequential",1,0.807464197464287,4,7,163955023.226621,11383537.9440675,1162142846.20047
9,"TS",31,"sequential",1,0.854181188018993,1,7,210788448.105048,3029951.25303619,1229380274.85633
9,"TS",32,"sequential",1,0.802836901601404,3,5,201851698.202523,23272.2800302878,1155483010.62982
9,"TS",33,"sequential",1,0.817153268726543,4,6,166801355.379169,11299738.8598217,1176087842.01468
9,"TS",34,"sequential",3,0.954753311770037,4,3,608419578.202949,13393517.9678969,4122386111.89508
9,"TS",35,"sequential",3,0.824013593466952,3,5,575163993.20991,0,3557884693.19193
9,"TS",36,"sequential",1,0.833112175622955,6,1,147276648.924107,8550190.01673503,1199056698.76534
9,"TS",37,"sequential",3,0.97589493454434,7,1,425256117.919643,37850475.7461997,4213670353.62882
9,"TS",38,"sequential",3,0.999993732012808,6,3,431191846.08418,39021178.3534933,4317722936.3983
9,"TS",39,"sequential",1,0.858961050026119,7,5,197737444.452203,3099399.83631621,1236259691.25009
9,"TS",40,"sequential",1,0.926843217108399,3,5,232978722.698784,10675.9719384797,1333959100.22326
9,"TS",41,"sequential",1,0.836792204203084,4,5,194326849.319041,2777850.26208198,1204353179.89929
