"seed","method","evaluation","hypervolume","IGD_plus","pareto_size"
5,"EPI",75,0.584391660165749,0.064111735121702,11
5,"EPI",76,0.584391660165749,0.064111735121702,11
5,"EPI",77,0.584391660165749,0.064111735121702,11
5,"EPI",78,0.584391660165749,0.064111735121702,11
5,"EPI",79,0.584391660165749,0.064111735121702,11
5,"EPI",80,0.584391660165749,0.064111735121702,11
5,"EPI",81,0.584391660165749,0.064111735121702,11
5,"EPI",82,0.584391660165749,0.064111735121702,11
5,"EPI",83,0.584692989009511,0.0634976039110125,12
5,"EPI",84,0.584692989009511,0.0634976039110125,12
5,"EPI",85,0.584692989009511,0.0634976039110125,12
5,"EPI",86,0.584692989009511,0.0634976039110125,12
5,"EPI",87,0.584692989009511,0.0634976039110125,12
5,"EPI",88,0.584692989009511,0.0634976039110125,12
5,"EPI",89,0.584692989009511,0.0634976039110125,12
5,"EPI",90,0.584692989009511,0.0634976039110125,12
5,"EPI",91,0.584692989009511,0.0634976039110125,12
5,"EPI",92,0.584692989009511,0.0634976039110125,12
5,"EPI",93,0.584692989009511,0.0634976039110125,12
5,"EPI",94,0.584692989009511,0.0634976039110125,12
5,"EPI",95,0.584736263215505,0.0634976039110125,13
5,"EPI",96,0.584736263215505,0.0634976039110125,13
5,"EPI",97,0.584736263215505,0.0634976039110125,13
5,"EPI",98,0.584736263215505,0.0634976039110125,13
5,"EPI",99,0.584736263215505,0.0634976039110125,13
5,"EPI",100,0.584878205932001,0.0634976039110125,14
6,"TS",1,0.196247623431125,0.529471207757787,1
6,"TS",2,0.383462499574076,0.203186839073037,2
6,"TS",3,0.385798514393989,0.203186839073037,3
6,"TS",4,0.385798514393989,0.203186839073037,3
6,"TS",5,0.385798514393989,0.203186839073037,3
6,"TS",6,0.396678703057277,0.203186839073037,4
6,"TS",7,0.398016607605738,0.203186839073037,5
6,"TS",8,0.398016607605738,0.203186839073037,5
6,"TS",9,0.398016607605738,0.203186839073037,5
6,"TS",10,0.398016607605738,0.203186839073037,5
6,"TS",11,0.425509016610145,0.170786130034664,6
6,"TS",12,0.426336321906142,0.170786130034664,7
6,"TS",13,0.475200741154288,0.14783036641676,8
6,"TS",14,0.475200741154288,0.14783036641676,8
6,"TS",15,0.481305206759402,0.140735436402386,9
6,"TS",16,0.482030039045939,0.140735436402386,10
6,"TS",17,0.48302384112543,0.140735436402386,11
6,"TS",18,0.48302384112543,0.140735436402386,11
6,"TS",19,0.48302384112543,0.140735436402386,11
6,"TS",20,0.485033205406646,0.139042471715117,12
6,"TS",21,0.485042559541348,0.139042471715117,13
6,"TS",22,0.507644607481639,0.100203494156936,13
6,"TS",23,0.507863967377638,0.100203494156936,14
6,"TS",24,0.512308386392136,0.0951385784701626,10
6,"TS",25,0.512308386392136,0.0951385784701626,10
6,"TS",26,0.512308386392136,0.0951385784701626,10
6,"TS",27,0.51242238662396,0.0951385784701626,11
6,"TS",28,0.522898798615969,0.094466075638589,10
6,"TS",29,0.523082254521286,0.094466075638589,10
6,"TS",30,0.523082254521286,0.094466075638589,10
6,"TS",31,0.543017581724478,0.0779191519904785,8
6,"TS",32,0.543017581724478,0.0779191519904785,8
6,"TS",33,0.543017581724478,0.0779191519904785,8
6,"TS",34,0.543017581724478,0.0779191519904785,8
6,"TS",35,0.55865770478417,0.0767974498309776,9
6,"TS",36,0.562826403867466,0.0767974498309776,10
6,"TS",37,0.562826403867466,0.0767974498309776,10
6,"TS",38,0.562826403867466,0.0767974498309776,10
6,"TS",39,0.562826403867466,0.0767974498309776,10
6,"TS",40,0.562826403867466,0.0767974498309776,10
6,"TS",41,0.562826403867466,0.0767974498309776,10
6,"TS",42,0.562828296086592,0.0767974498309776,11
6,"TS",43,0.562828296086592,0.0767974498309776,11
6,"TS",44,0.562828296086592,0.0767974498309776,11
6,"TS",45,0.562828296086592,0.0767974498309776,11
6,"TS",46,0.563940930404756,0.0767974498309776,10
6,"TS",47,0.563940930404756,0.0767974498309776,10
6,"TS",48,0.563940930404756,0.0767974498309776,10
6,"TS",49,0.563940930404756,0.0767974498309776,10
6,"TS",50,0.564456799239447,0.0761337201189946,11
6,"TS",51,0.564456799239447,0.0761337201189946,11
6,"TS",52,0.568493097014472,0.0760035689169194,11
6,"TS",53,0.568493097014472,0.0760035689169194,11
6,"TS",54,0.568528618057318,0.0759901511195747,12
6,"TS",55,0.568888975196528,0.0756278660392662,13
6,"TS",56,0.568888975196528,0.0756278660392662,13
6,"TS",57,0.568888975196528,0.0756278660392662,13
6,"TS",58,0.568993202974504,0.0755844556194206,14
6,"TS",59,0.568993202974504,0.0755844556194206,14
6,"TS",60,0.569770091919727,0.0755844556194206,15
6,"TS",61,0.569770091919727,0.0755844556194206,15
6,"TS",62,0.569781771723556,0.0755844556194206,16
6,"TS",63,0.569781771723556,0.0755844556194206,16
6,"TS",64,0.569781771723556,0.0755844556194206,16
6,"TS",65,0.569794457739052,0.0755844556194206,17
6,"TS",66,0.569794457739052,0.0755844556194206,17
6,"TS",67,0.57055397276455,0.0755844556194206,17
6,"TS",68,0.570621294445393,0.0755626543478492,18
6,"TS",69,0.570621294445393,0.0755626543478492,18
6,"TS",70,0.570622367862533,0.0755626543478492,19
6,"TS",71,0.570622367862533,0.0755626543478492,19
6,"TS",72,0.570622367862533,0.0755626543478492,19
6,"TS",73,0.57064171725167,0.0755525479196847,20
6,"TS",74,0.570660192513056,0.0755496501494868,21
6,"TS",75,0.570660192513056,0.0755496501494868,21
6,"TS",76,0.570660192513056,0.0755496501494868,21
6,"TS",77,0.570660192513056,0.0755496501494868,21
6,"TS",78,0.570667711203608,0.0755496501494868,22
6,"TS",79,0.570674985099662,0.0755484951749408,23
6,"TS",80,0.570674985099662,0.0755484951749408,23
6,"TS",81,0.570674985099662,0.0755484951749408,23
6,"TS",82,0.570674985099662,0.0755484951749408,23
6,"TS",83,0.570674985099662,0.0755484951749408,23
6,"TS",84,0.570742661802965,0.075521152863741,24
6,"TS",85,0.574993772992912,0.0752698388915112,25
6,"TS",86,0.57502130182988,0.0752698388915112,25
6,"TS",87,0.575964198043702,0.0752698388915112,25
6,"TS",88,0.575964198043702,0.0752698388915112,25
6,"TS",89,0.575964198043702,0.0752698388915112,25
6,"TS",90,0.575992478410367,0.0752665907005536,26
6,"TS",91,0.575992478410367,0.0752665907005536,26
6,"TS",92,0.576003819968108,0.0752665907005536,27
6,"TS",93,0.577682508097781,0.0752665907005536,28
6,"TS",94,0.577686517024403,0.075256067268694,29
6,"TS",95,0.577687792939623,0.075256067268694,30
6,"TS",96,0.57768937659652,0.075256067268694,31
6,"TS",97,0.577689566369501,0.075256067268694,32
6,"TS",98,0.577763568661021,0.075256067268694,33
6,"TS",99,0.577763568661021,0.075256067268694,33
6,"TS",100,0.577786126703486,0.0752511206908772,34
6,"SCAL",1,0.196247623431125,0.529471207757787,1
6,"SCAL",2,0.383462499574076,0.203186839073037,2
6,"SCAL",3,0.385798514393989,0.203186839073037,3
6,"SCAL",4,0.385798514393989,0.203186839073037,3
6,"SCAL",5,0.385798514393989,0.203186839073037,3
6,"SCAL",6,0.396678703057277,0.203186839073037,4
6,"SCAL",7,0.398016607605738,0.203186839073037,5
6,"SCAL",8,0.398016607605738,0.203186839073037,5
6,"SCAL",9,0.398016607605738,0.203186839073037,5
6,"SCAL",10,0.398016607605738,0.203186839073037,5
6,"SCAL",11,0.425509016610145,0.170786130034664,6
6,"SCAL",12,0.426336321906142,0.170786130034664,7
6,"SCAL",13,0.475200741154288,0.14783036641676,8
6,"SCAL",14,0.475200741154288,0.14783036641676,8
6,"SCAL",15,0.481305206759402,0.140735436402386,9
6,"SCAL",16,0.482030039045939,0.140735436402386,10
6,"SCAL",17,0.48302384112543,0.140735436402386,11
6,"SCAL",18,0.48302384112543,0.140735436402386,11
6,"SCAL",19,0.48302384112543,0.140735436402386,11
6,"SCAL",20,0.485033205406646,0.139042471715117,12
6,"SCAL",21,0.486311357968693,0.139042471715117,12
6,"SCAL",22,0.489265921251452,0.137135561638592,12
6,"SCAL",23,0.491363301081831,0.136358511171519,10
6,"SCAL",24,0.491363301081831,0.136358511171519,10
6,"SCAL",25,0.534806927987441,0.134082939936644,10
6,"SCAL",26,0.534939412908077,0.134082939936644,11
6,"SCAL",27,0.534939412908077,0.134082939936644,11
6,"SCAL",28,0.534939412908077,0.134082939936644,11
6,"SCAL",29,0.535063656745041,0.132971299869804,11
6,"SCAL",30,0.535063656745041,0.132971299869804,11
6,"SCAL",31,0.535879737469673,0.131431618137494,10
6,"SCAL",32,0.535879737469673,0.131431618137494,10
6,"SCAL",33,0.535879737469673,0.131431618137494,10
6,"SCAL",34,0.535879737469673,0.131431618137494,10
6,"SCAL",35,0.536191204024446,0.13108186376397,11
6,"SCAL",36,0.536428633747613,0.130849380739552,12
6,"SCAL",37,0.53654025878721,0.130752518545204,13
6,"SCAL",38,0.536552280052222,0.130752518545204,14
6,"SCAL",39,0.536553007801321,0.130752314567633,15
6,"SCAL",40,0.536553007801321,0.130752314567633,15
6,"SCAL",41,0.536553007801321,0.130752314567633,15
6,"SCAL",42,0.537256565423382,0.130752314567633,16
6,"SCAL",43,0.537466694322271,0.130752314567633,17
6,"SCAL",44,0.537533576936006,0.130708129208699,18
6,"SCAL",45,0.537533576936006,0.130708129208699,18
6,"SCAL",46,0.537533576936006,0.130708129208699,18
6,"SCAL",47,0.537533576936006,0.130708129208699,18
6,"SCAL",48,0.537533576936006,0.130708129208699,18
6,"SCAL",49,0.537533576936006,0.130708129208699,18
6,"SCAL",50,0.541352442745027,0.121773486282133,17
6,"SCAL",51,0.54139988705225,0.121743024097882,18
6,"SCAL",52,0.568673930218909,0.0802581669546009,19
6,"SCAL",53,0.568833249818731,0.0801513736238149,20
6,"SCAL",54,0.568833249818731,0.0801513736238149,20
6,"SCAL",55,0.56888313486756,0.0801307404783946,21
6,"SCAL",56,0.56888551912711,0.0801307404783946,22
6,"SCAL",57,0.56888551912711,0.0801307404783946,22
6,"SCAL",58,0.570382657122872,0.079469869155516,21
6,"SCAL",59,0.580893617893029,0.0696609150444132,21
6,"SCAL",60,0.583146429905706,0.0689262867724666,21
6,"SCAL",61,0.583146429905706,0.0689262867724666,21
6,"SCAL",62,0.583146429905706,0.0689262867724666,21
6,"SCAL",63,0.590905222623856,0.0661663633103417,21
6,"SCAL",64,0.590905222623856,0.0661663633103417,21
6,"SCAL",65,0.596791420531869,0.0601812542861849,22
6,"SCAL",66,0.596791420531869,0.0601812542861849,22
6,"SCAL",67,0.596791420531869,0.0601812542861849,22
6,"SCAL",68,0.597070757667864,0.0590202338721121,22
6,"SCAL",69,0.598292556292611,0.0588167643207101,23
6,"SCAL",70,0.599821798696805,0.0576537148248872,23
6,"SCAL",71,0.599821843540778,0.0576537148248872,24
6,"SCAL",72,0.59982200322643,0.0576535750031198,25
6,"SCAL",73,0.599839753689869,0.057645931267897,26
6,"SCAL",74,0.599847880483308,0.057645931267897,27
6,"SCAL",75,0.599847880483308,0.057645931267897,27
6,"SCAL",76,0.599847900181325,0.057645931267897,28
6,"SCAL",77,0.599848388449683,0.057645931267897,29
6,"SCAL",78,0.599850901152972,0.0576447346789088,30
6,"SCAL",79,0.599850965138155,0.0576447346789088,31
6,"SCAL",80,0.599850965138155,0.0576447346789088,31
6,"SCAL",81,0.599850965138155,0.0576447346789088,31
6,"SCAL",82,0.60038481849598,0.0575867152713392,32
6,"SCAL",83,0.60038481849598,0.0575867152713392,32
6,"SCAL",84,0.60038481849598,0.0575867152713392,32
6,"SCAL",85,0.60038481849598,0.0575867152713392,32
6,"SCAL",86,0.60038481849598,0.0575867152713392,32
6,"SCAL",87,0.600401676433713,0.0575848751329166,33
6,"SCAL",88,0.603648582925012,0.0549070226746179,34
6,"SCAL",89,0.603791631483191,0.0549070226746179,35
6,"SCAL",90,0.603791631483191,0.0549070226746179,35
6,"SCAL",91,0.603791631483191,0.0549070226746179,35
6,"SCAL",92,0.603791631483191,0.0549070226746179,35
6,"SCAL",93,0.603791631483191,0.0549070226746179,35
6,"SCAL",94,0.603791631483191,0.0549070226746179,35
6,"SCAL",95,0.603792060199027,0.0549070226746179,36
6,"SCAL",96,0.603792060199027,0.0549070226746179,36
6,"SCAL",97,0.603792060199027,0.0549070226746179,36
6,"SCAL",98,0.603792060199027,0.0549070226746179,36
6,"SCAL",99,0.603792956498591,0.0549070226746179,37
6,"SCAL",100,0.604096933298871,0.0547344741104268,38
6,"EHVI",1,0.196247623431125,0.529471207757787,1
6,"EHVI",2,0.383462499574076,0.203186839073037,2
6,"EHVI",3,0.385798514393989,0.203186839073037,3
6,"EHVI",4,0.385798514393989,0.203186839073037,3
6,"EHVI",5,0.385798514393989,0.203186839073037,3
6,"EHVI",6,0.396678703057277,0.203186839073037,4
6,"EHVI",7,0.398016607605738,0.203186839073037,5
6,"EHVI",8,0.398016607605738,0.203186839073037,5
6,"EHVI",9,0.398016607605738,0.203186839073037,5
6,"EHVI",10,0.398016607605738,0.203186839073037,5
6,"EHVI",11,0.425509016610145,0.170786130034664,6
6,"EHVI",12,0.426336321906142,0.170786130034664,7
6,"EHVI",13,0.475200741154288,0.14783036641676,8
6,"EHVI",14,0.475200741154288,0.14783036641676,8
6,"EHVI",15,0.481305206759402,0.140735436402386,9
6,"EHVI",16,0.482030039045939,0.140735436402386,10
6,"EHVI",17,0.48302384112543,0.140735436402386,11
6,"EHVI",18,0.48302384112543,0.140735436402386,11
6,"EHVI",19,0.48302384112543,0.140735436402386,11
6,"EHVI",20,0.485033205406646,0.139042471715117,12
6,"EHVI",21,0.490643145379846,0.136007170946415,11
6,"EHVI",22,0.490643145379846,0.136007170946415,11
6,"EHVI",23,0.490643145379846,0.136007170946415,11
6,"EHVI",24,0.490693508555892,0.136007170946415,12
6,"EHVI",25,0.49137249989165,0.136007170946415,13
6,"EHVI",26,0.49137249989165,0.136007170946415,13
6,"EHVI",27,0.49137249989165,0.136007170946415,13
6,"EHVI",28,0.491536447008242,0.136007170946415,14
6,"EHVI",29,0.491536447008242,0.136007170946415,14
6,"EHVI",30,0.491536447008242,0.136007170946415,14
6,"EHVI",31,0.491536447008242,0.136007170946415,14
6,"EHVI",32,0.491536447008242,0.136007170946415,14
6,"EHVI",33,0.491536447008242,0.136007170946415,14
6,"EHVI",34,0.504947366688916,0.135082278423291,13
6,"EHVI",35,0.505425080477312,0.135082278423291,14
6,"EHVI",36,0.505705343390601,0.135082278423291,13
6,"EHVI",37,0.510759810916182,0.135082278423291,14
6,"EHVI",38,0.510759810916182,0.135082278423291,14
6,"EHVI",39,0.510759810916182,0.135082278423291,14
6,"EHVI",40,0.510759810916182,0.135082278423291,14
6,"EHVI",41,0.510759810916182,0.135082278423291,14
6,"EHVI",42,0.510759810916182,0.135082278423291,14
6,"EHVI",43,0.510759810916182,0.135082278423291,14
6,"EHVI",44,0.510759810916182,0.135082278423291,14
6,"EHVI",45,0.510759810916182,0.135082278423291,14
6,"EHVI",46,0.515373790635473,0.131713397603417,14
6,"EHVI",47,0.516153322647104,0.131713397603417,12
6,"EHVI",48,0.516153322647104,0.131713397603417,12
6,"EHVI",49,0.516840568020959,0.129611384821726,13
6,"EHVI",50,0.516840568020959,0.129611384821726,13
6,"EHVI",51,0.517471478034462,0.12740722839092,12
6,"EHVI",52,0.523441392228208,0.12664859825623,11
6,"EHVI",53,0.523441392228208,0.12664859825623,11
6,"EHVI",54,0.523449227568569,0.12664859825623,12
6,"EHVI",55,0.529235343310041,0.125880566670422,12
6,"EHVI",56,0.529446705607552,0.125880566670422,13
6,"EHVI",57,0.549305025864656,0.0922877654040901,12
6,"EHVI",58,0.549317961432359,0.0922877654040901,13
6,"EHVI",59,0.560947657338232,0.0919670937038891,12
6,"EHVI",60,0.560947657338232,0.0919670937038891,12
6,"EHVI",61,0.560947657338232,0.0919670937038891,12
6,"EHVI",62,0.56098470056556,0.0919618473710155,13
6,"EHVI",63,0.561103610557708,0.0919618473710155,14
6,"EHVI",64,0.561103610557708,0.0919618473710155,14
6,"EHVI",65,0.561103610557708,0.0919618473710155,14
6,"EHVI",66,0.561266309857479,0.0919618473710155,15
6,"EHVI",67,0.570171448909589,0.0808840799338838,16
6,"EHVI",68,0.570171448909589,0.0808840799338838,16
6,"EHVI",69,0.570447348328782,0.0808840799338838,16
6,"EHVI",70,0.570447348328782,0.0808840799338838,16
6,"EHVI",71,0.570447348328782,0.0808840799338838,16
6,"EHVI",72,0.570475152237515,0.0808840799338838,17
6,"EHVI",73,0.570475152237515,0.0808840799338838,17
6,"EHVI",74,0.570475152237515,0.0808840799338838,17
6,"EHVI",75,0.570501072254092,0.0808840799338838,18
6,"EHVI",76,0.570501072254092,0.0808840799338838,18
6,"EHVI",77,0.570813498464192,0.0808670945070149,19
6,"EHVI",78,0.570819505205586,0.0808670945070149,20
6,"EHVI",79,0.570822788327004,0.0808670945070149,21
6,"EHVI",80,0.570822788327004,0.0808670945070149,21
6,"EHVI",81,0.57167389273085,0.0805911191554104,22
6,"EHVI",82,0.571711631214392,0.0805911191554104,23
6,"EHVI",83,0.571728128605251,0.0805911191554104,23
6,"EHVI",84,0.571777125122676,0.0805911191554104,24
6,"EHVI",85,0.571777125122676,0.0805911191554104,24
6,"EHVI",86,0.571784615658822,0.0805911191554104,25
6,"EHVI",87,0.571784615658822,0.0805911191554104,25
6,"EHVI",88,0.577303002429087,0.0734007424297005,22
6,"EHVI",89,0.577303002429087,0.0734007424297005,22
6,"EHVI",90,0.577378551788976,0.073358651703907,23
6,"EHVI",91,0.577378551788976,0.073358651703907,23
6,"EHVI",92,0.577378551788976,0.073358651703907,23
6,"EHVI",93,0.577378551788976,0.073358651703907,23
6,"EHVI",94,0.58764617758137,0.0700375474518739,18
6,"EHVI",95,0.58764617758137,0.0700375474518739,18
6,"EHVI",96,0.587753272077832,0.0699698594928324,19
6,"EHVI",97,0.587753272077832,0.0699698594928324,19
6,"EHVI",98,0.587753272077832,0.0699698594928324,19
6,"EHVI",99,0.587796490722851,0.0699698594928324,20
6,"EHVI",100,0.587796490722851,0.0699698594928324,20
6,"EPI",1,0.196247623431125,0.529471207757787,1
6,"EPI",2,0.383462499574076,0.203186839073037,2
6,"EPI",3,0.385798514393989,0.203186839073037,3
6,"EPI",4,0.385798514393989,0.203186839073037,3
6,"EPI",5,0.385798514393989,0.203186839073037,3
6,"EPI",6,0.396678703057277,0.203186839073037,4
6,"EPI",7,0.398016607605738,0.203186839073037,5
6,"EPI",8,0.398016607605738,0.203186839073037,5
6,"EPI",9,0.398016607605738,0.203186839073037,5
6,"EPI",10,0.398016607605738,0.203186839073037,5
6,"EPI",11,0.425509016610145,0.170786130034664,6
6,"EPI",12,0.426336321906142,0.170786130034664,7
6,"EPI",13,0.475200741154288,0.14783036641676,8
6,"EPI",14,0.475200741154288,0.14783036641676,8
6,"EPI",15,0.481305206759402,0.140735436402386,9
6,"EPI",16,0.482030039045939,0.140735436402386,10
6,"EPI",17,0.48302384112543,0.140735436402386,11
6,"EPI",18,0.48302384112543,0.140735436402386,11
6,"EPI",19,0.48302384112543,0.140735436402386,11
6,"EPI",20,0.485033205406646,0.139042471715117,12
6,"EPI",21,0.486703505969581,0.139042471715117,13
6,"EPI",22,0.557950479579168,0.126246473081761,14
6,"EPI",23,0.557950479579168,0.126246473081761,14
6,"EPI",24,0.557951599089293,0.126246473081761,15
6,"EPI",25,0.557951599089293,0.126246473081761,15
6,"EPI",26,0.558046674431067,0.126246473081761,15
6,"EPI",27,0.560358739344876,0.125586879833611,14
6,"EPI",28,0.561706813634409,0.125586879833611,14
6,"EPI",29,0.598512658239995,0.0710620580163739,14
6,"EPI",30,0.601092432809072,0.0674984665516078,15
6,"EPI",31,0.601092432809072,0.0674984665516078,15
6,"EPI",32,0.609436117785219,0.0668652260518909,15
6,"EPI",33,0.609436117785219,0.0668652260518909,15
6,"EPI",34,0.610963005084164,0.065444094021441,16
6,"EPI",35,0.610963005084164,0.065444094021441,16
6,"EPI",36,0.610963005084164,0.065444094021441,16
6,"EPI",37,0.610963005084164,0.065444094021441,16
6,"EPI",38,0.610963005084164,0.065444094021441,16
6,"EPI",39,0.610963005084164,0.065444094021441,16
6,"EPI",40,0.617968101442521,0.065444094021441,17
6,"EPI",41,0.617968101442521,0.065444094021441,17
6,"EPI",42,0.617968101442521,0.065444094021441,17
6,"EPI",43,0.617968101442521,0.065444094021441,17
6,"EPI",44,0.617968101442521,0.065444094021441,17
6,"EPI",45,0.617968101442521,0.065444094021441,17
6,"EPI",46,0.617968101442521,0.065444094021441,17
6,"EPI",47,0.617968101442521,0.065444094021441,17
6,"EPI",48,0.619609877257547,0.0653657310240944,17
6,"EPI",49,0.619609877257547,0.0653657310240944,17
6,"EPI",50,0.619609877257547,0.0653657310240944,17
6,"EPI",51,0.619609877257547,0.0653657310240944,17
6,"EPI",52,0.619609877257547,0.0653657310240944,17
6,"EPI",53,0.619609877257547,0.0653657310240944,17
6,"EPI",54,0.619609877257547,0.0653657310240944,17
6,"EPI",55,0.623341663747067,0.0611605847985377,17
6,"EPI",56,0.623341663747067,0.0611605847985377,17
6,"EPI",57,0.625313454161086,0.0590055391518597,18
6,"EPI",58,0.625313454161086,0.0590055391518597,18
6,"EPI",59,0.625313454161086,0.0590055391518597,18
6,"EPI",60,0.625313454161086,0.0590055391518597,18
6,"EPI",61,0.625313454161086,0.0590055391518597,18
6,"EPI",62,0.625408785022531,0.0590055391518597,19
6,"EPI",63,0.626017158980071,0.0590055391518597,16
6,"EPI",64,0.626017158980071,0.0590055391518597,16
6,"EPI",65,0.626017158980071,0.0590055391518597,16
6,"EPI",66,0.626017158980071,0.0590055391518597,16
6,"EPI",67,0.626017158980071,0.0590055391518597,16
6,"EPI",68,0.626017158980071,0.0590055391518597,16
6,"EPI",69,0.626017158980071,0.0590055391518597,16
6,"EPI",70,0.626017158980071,0.0590055391518597,16
6,"EPI",71,0.626017158980071,0.0590055391518597,16
6,"EPI",72,0.626017158980071,0.0590055391518597,16
6,"EPI",73,0.626017158980071,0.0590055391518597,16
6,"EPI",74,0.62627127990647,0.0590055391518597,16
6,"EPI",75,0.62627127990647,0.0590055391518597,16
6,"EPI",76,0.628663829515288,0.0572145691693063,16
6,"EPI",77,0.628676291978268,0.0572145691693063,17
6,"EPI",78,0.628676291978268,0.0572145691693063,17
6,"EPI",79,0.629363766877925,0.0555761359584989,17
6,"EPI",80,0.631778164109718,0.0551453185210148,18
6,"EPI",81,0.631778164109718,0.0551453185210148,18
6,"EPI",82,0.631778164109718,0.0551453185210148,18
6,"EPI",83,0.631778164109718,0.0551453185210148,18
6,"EPI",84,0.631778164109718,0.0551453185210148,18
6,"EPI",85,0.631778164109718,0.0551453185210148,18
6,"EPI",86,0.631778164109718,0.0551453185210148,18
6,"EPI",87,0.633286089846856,0.0551453185210148,17
6,"EPI",88,0.633286089846856,0.0551453185210148,17
6,"EPI",89,0.633286089846856,0.0551453185210148,17
6,"EPI",90,0.635332538903716,0.0545892338189504,17
6,"EPI",91,0.635332538903716,0.0545892338189504,17
6,"EPI",92,0.635346968945153,0.0545892338189504,18
6,"EPI",93,0.635346968945153,0.0545892338189504,18
6,"EPI",94,0.635424571011613,0.0545127456882577,18
6,"EPI",95,0.635459896734354,0.0545127456882577,19
6,"EPI",96,0.635459896734354,0.0545127456882577,19
6,"EPI",97,0.635459896734354,0.0545127456882577,19
6,"EPI",98,0.635459896734354,0.0545127456882577,19
6,"EPI",99,0.635459896734354,0.0545127456882577,19
6,"EPI",100,0.638236169697757,0.0539362660164701,18
7,"TS",1,0.0997441180052895,0.591443557433638,1
7,"TS",2,0.323692086090721,0.192616268372655,2
7,"TS",3,0.33108167667971,0.192616268372655,3
7,"TS",4,0.351928770813095,0.192331895564154,4
7,"TS",5,0.35775474372808,0.192331895564154,5
7,"TS",6,0.35775474372808,0.192331895564154,5
7,"TS",7,0.359555484698858,0.192331895564154,6
7,"TS",8,0.374480556019016,0.191182687870697,7
7,"TS",9,0.374662853997344,0.191182687870697,8
7,"TS",10,0.374779308852416,0.191182687870697,8
7,"TS",11,0.377955816602123,0.191182687870697,8
7,"TS",12,0.377955816602123,0.191182687870697,8
7,"TS",13,0.409432692480117,0.13283902327248,8
7,"TS",14,0.409848878319575,0.13283902327248,9
7,"TS",15,0.409848878319575,0.13283902327248,9
7,"TS",16,0.409848878319575,0.13283902327248,9
7,"TS",17,0.413055210814807,0.13283902327248,9
7,"TS",18,0.415007235498875,0.130138173832111,10
7,"TS",19,0.42094195102613,0.121646309820851,9
7,"TS",20,0.42094195102613,0.121646309820851,9
7,"TS",21,0.421167410064571,0.121646309820851,9
7,"TS",22,0.422556126819169,0.121646309820851,10
7,"TS",23,0.488505066645246,0.117402872810072,7
7,"TS",24,0.488505066645246,0.117402872810072,7
7,"TS",25,0.501281498635448,0.102362789653425,7
7,"TS",26,0.505829729833748,0.102362789653425,8
7,"TS",27,0.505829729833748,0.102362789653425,8
7,"TS",28,0.505829729833748,0.102362789653425,8
7,"TS",29,0.505829729833748,0.102362789653425,8
7,"TS",30,0.505829729833748,0.102362789653425,8
7,"TS",31,0.505829729833748,0.102362789653425,8
7,"TS",32,0.505920508469214,0.102362789653425,9
7,"TS",33,0.545813398504262,0.087849598393433,10
7,"TS",34,0.545813398504262,0.087849598393433,10
7,"TS",35,0.545813398504262,0.087849598393433,10
7,"TS",36,0.545813398504262,0.087849598393433,10
7,"TS",37,0.54653095984261,0.0862437285458834,10
7,"TS",38,0.546573994272282,0.0862437285458834,11
7,"TS",39,0.546573994272282,0.0862437285458834,11
7,"TS",40,0.546573994272282,0.0862437285458834,11
7,"TS",41,0.546584932075367,0.0862437285458834,12
7,"TS",42,0.546584932075367,0.0862437285458834,12
7,"TS",43,0.547301950471278,0.0839775307793866,13
7,"TS",44,0.547301950471278,0.0839775307793866,13
7,"TS",45,0.547301950471278,0.0839775307793866,13
7,"TS",46,0.547399895228727,0.0839775307793866,14
7,"TS",47,0.547440763756068,0.0839775307793866,15
7,"TS",48,0.549217405676656,0.0839775307793866,14
7,"TS",49,0.549217405676656,0.0839775307793866,14
7,"TS",50,0.549217405676656,0.0839775307793866,14
7,"TS",51,0.549217980552456,0.0839775307793866,15
7,"TS",52,0.549217980552456,0.0839775307793866,15
7,"TS",53,0.549217980552456,0.0839775307793866,15
7,"TS",54,0.549219108941851,0.0839775307793866,16
7,"TS",55,0.549219108941851,0.0839775307793866,16
7,"TS",56,0.549219108941851,0.0839775307793866,16
7,"TS",57,0.549458483410632,0.0839678916601003,17
7,"TS",58,0.550567365739487,0.0824861766698981,13
7,"TS",59,0.550567365739487,0.0824861766698981,13
7,"TS",60,0.55083394593404,0.0819779571809567,14
7,"TS",61,0.55083394593404,0.0819779571809567,14
7,"TS",62,0.569016753739021,0.0720886777853424,14
7,"TS",63,0.569016753739021,0.0720886777853424,14
7,"TS",64,0.569016753739021,0.0720886777853424,14
7,"TS",65,0.569016753739021,0.0720886777853424,14
7,"TS",66,0.569016753739021,0.0720886777853424,14
7,"TS",67,0.56902136160084,0.0720886777853424,15
7,"TS",68,0.56902136160084,0.0720886777853424,15
7,"TS",69,0.569085566434332,0.0720886777853424,16
7,"TS",70,0.569086222010404,0.0720886777853424,17
7,"TS",71,0.569090791330619,0.0720886777853424,18
7,"TS",72,0.569175273661379,0.0719719753087657,19
7,"TS",73,0.569175273661379,0.0719719753087657,19
7,"TS",74,0.569175273661379,0.0719719753087657,19
7,"TS",75,0.569176698821899,0.0719719753087657,20
7,"TS",76,0.569176698821899,0.0719719753087657,20
7,"TS",77,0.56917788370494,0.0719520804336896,21
7,"TS",78,0.56917788370494,0.0719520804336896,21
7,"TS",79,0.569185985628076,0.0719520804336896,22
7,"TS",80,0.569187079690117,0.0719520804336896,23
