"method","evaluation","metric","n","mean","sd","se","ci_low_95","ci_high_95"
"SCAL",27,"IGD_plus",10,0.118679135109981,0.0362572193506228,0.0114655394772299,0.0927422828562196,0.144615987363742
"SCAL",28,"IGD_plus",10,0.117429104116551,0.0362405558237737,0.0114602700073605,0.0915041722317991,0.143354036001303
"SCAL",29,"IGD_plus",10,0.110386823870552,0.0404607363215528,0.012794808258361,0.0814429567222715,0.139330691018833
"SCAL",30,"IGD_plus",10,0.10661212389105,0.043927940997593,0.0138912346473883,0.0751879679333498,0.13803627984875
"SCAL",31,"IGD_plus",10,0.106348602177377,0.0436537992050808,0.0138045434007703,0.0751205554441658,0.137576648910588
"SCAL",32,"IGD_plus",10,0.105927490346118,0.0431752567886812,0.013653215001488,0.0750417722352782,0.136813208456958
"SCAL",33,"IGD_plus",10,0.103884830536885,0.0413201933233135,0.0130665924260153,0.07432614488701,0.133443516186761
"SCAL",34,"IGD_plus",10,0.103884830536885,0.0413201933233135,0.0130665924260153,0.07432614488701,0.133443516186761
"SCAL",35,"IGD_plus",10,0.103127509242953,0.041509535667757,0.013126467732611,0.0734333762393872,0.132821642246518
"SCAL",36,"IGD_plus",10,0.0999215772714887,0.0429399932780103,0.0135788181470832,0.0692041565377301,0.130638998005247
"SCAL",37,"IGD_plus",10,0.0998958888999489,0.0429029858841744,0.0135671153816044,0.0692049416609427,0.130586836138955
"SCAL",38,"IGD_plus",10,0.0901899013159034,0.0361657749711812,0.0114366222254043,0.0643184644304879,0.116061338201319
"SCAL",39,"IGD_plus",10,0.090155822772657,0.036173743631729,0.0114391421371275,0.0642786854508874,0.116032960094427
"SCAL",40,"IGD_plus",10,0.0901429470030218,0.0361865970871422,0.0114432067566184,0.0642566148731567,0.116029279132887
"SCAL",41,"IGD_plus",10,0.087403838648858,0.0371643981118722,0.0117524145902777,0.060818029803287,0.113989647494429
"SCAL",42,"IGD_plus",10,0.0868205678131517,0.0368793258271684,0.0116622668185325,0.0604386873951445,0.113202448231159
"SCAL",43,"IGD_plus",10,0.0866200392563151,0.0370170370113183,0.0117058149186518,0.0601396461916968,0.113100432320933
"SCAL",44,"IGD_plus",10,0.0866060341522576,0.0370162834839924,0.0117055766323889,0.0601261801286158,0.113085888175899
"SCAL",45,"IGD_plus",10,0.0865122818374214,0.0371135710594981,0.0117363416650523,0.0599628324747765,0.113061731200066
"SCAL",46,"IGD_plus",10,0.0860873360668623,0.037535965796621,0.0118699146091499,0.0592357237119708,0.112938948421754
"SCAL",47,"IGD_plus",10,0.0858801954728828,0.0376263743140494,0.0118985042926452,0.0589639087606903,0.112796482185075
"SCAL",48,"IGD_plus",10,0.0858466154930593,0.0375503092976708,0.0118744504224437,0.058984742415636,0.112708488570483
"SCAL",49,"IGD_plus",10,0.0851241124709545,0.0380131826180843,0.0120208238185069,0.0579311197671838,0.112317105174725
"SCAL",50,"IGD_plus",10,0.0816819777589294,0.0397632188458906,0.0125742338652746,0.0532370845538986,0.11012687096396
"SCAL",51,"IGD_plus",10,0.0764055701261952,0.0419872763553652,0.0132775426029888,0.0463696820224858,0.106441458229904
"SCAL",52,"IGD_plus",10,0.0720705933893204,0.0391875978859027,0.0123922065350252,0.0440374746132385,0.100103712165402
"SCAL",53,"IGD_plus",10,0.0720282297779234,0.039102787219343,0.0123653870474046,0.0440557808978649,0.100000678657982
"SCAL",54,"IGD_plus",10,0.0716217518078409,0.0392604028453721,0.0124152294847131,0.0435365515012136,0.0997069521144681
"SCAL",55,"IGD_plus",10,0.0711234396672052,0.039791036803064,0.0125830306757267,0.0426586466944006,0.0995882326400099
"SCAL",56,"IGD_plus",10,0.069539979546472,0.0404957944379813,0.0128058946081999,0.0405710333324936,0.0985089257604503
"SCAL",57,"IGD_plus",10,0.0693391180062429,0.0405534332311077,0.0128241215949862,0.0403289394835498,0.0983492965289361
"SCAL",58,"IGD_plus",10,0.0689356003417414,0.0409143748890345,0.0129382613691348,0.0396672197113978,0.098203980972085
"SCAL",59,"IGD_plus",10,0.0679539362966228,0.0407519428406178,0.0128868958453344,0.0388017525538651,0.0971061200393806
"SCAL",60,"IGD_plus",10,0.0678093061943228,0.0408161587726143,0.0129072027060524,0.038611185141138,0.0970074272475076
"SCAL",61,"IGD_plus",10,0.0678062582863071,0.0408166717542297,0.0129073649250826,0.0386077702681811,0.0970047463044331
"SCAL",62,"IGD_plus",10,0.0669112256223569,0.0411897323360181,0.0130253370394505,0.0374458661407032,0.0963765851040107
"SCAL",63,"IGD_plus",10,0.066455242416144,0.041397931808806,0.0130911754936161,0.0368409460038119,0.096069538828476
"SCAL",64,"IGD_plus",10,0.0661066175374602,0.0411411793740037,0.0130099832447392,0.0366759907524888,0.0955372443224317
"SCAL",65,"IGD_plus",10,0.0645930373951672,0.0408773084609644,0.012926539935392,0.0353511724901232,0.0938349023002112
"SCAL",66,"IGD_plus",10,0.0645588311702953,0.0408730634964282,0.0129251975597399,0.0353200029299479,0.0937976594106427
"SCAL",67,"IGD_plus",10,0.0642983813567422,0.0411804290897143,0.0130223950946551,0.0348396770165798,0.0937570856969045
"SCAL",68,"IGD_plus",10,0.0638958197867068,0.04129322884397,0.0130580655089507,0.0343564233633458,0.0934352162100677
"SCAL",69,"IGD_plus",10,0.0637545425407061,0.0413490814184394,0.0130757276438014,0.0341751915924822,0.09333389348893
"SCAL",70,"IGD_plus",10,0.0636161949001054,0.0413207999630731,0.0130667842623512,0.0340570752862886,0.0931753145139221
"SCAL",71,"IGD_plus",10,0.0632442261235058,0.0412288728235782,0.0130377143483924,0.0337508672237729,0.0927375850232387
"SCAL",72,"IGD_plus",10,0.0628385879386193,0.0414475976324173,0.0131068812060641,0.0331887627363762,0.0924884131408624
"SCAL",73,"IGD_plus",10,0.0627664526905503,0.0413973771551387,0.013091000096726,0.0331525530535496,0.092380352327551
"SCAL",74,"IGD_plus",10,0.0625520341330096,0.0415104496947631,0.0131267567733293,0.0328572472739129,0.0922468209921063
"SCAL",75,"IGD_plus",10,0.0625515658853795,0.0415100903239212,0.0131266431302908,0.0328570361046965,0.0922460956660626
"SCAL",76,"IGD_plus",10,0.0619997812200006,0.0420359039301288,0.013292919992323,0.0319291070448636,0.0920704553951376
"SCAL",77,"IGD_plus",10,0.0604611144609676,0.0430317313470544,0.0136078282717158,0.0296780682659779,0.0912441606559573
"SCAL",78,"IGD_plus",10,0.0565706368348618,0.0340021955563685,0.010752438340458,0.0322469314254486,0.080894342244275
"SCAL",79,"IGD_plus",10,0.0564135602078937,0.0339916811090517,0.0107491133802722,0.032097376380981,0.0807297440348064
"SCAL",80,"IGD_plus",10,0.0563349008563,0.0339696427258473,0.0107421442315848,0.032034482339009,0.0806353193735911
"SCAL",81,"IGD_plus",10,0.0563253716604612,0.0339671240895401,0.010741347768852,0.0320267548670462,0.0806239884538763
"SCAL",82,"IGD_plus",10,0.056316323216308,0.033963174364785,0.0107400987562163,0.0320205318857732,0.0806121145468428
"SCAL",83,"IGD_plus",10,0.0518087379590842,0.0253832520301049,0.00802688908372245,0.0336506533233547,0.0699668225948136
"SCAL",84,"IGD_plus",10,0.0518009396737487,0.0253838112148477,0.00802706591346445,0.0336424550213517,0.0699594243261456
"SCAL",85,"IGD_plus",10,0.0518009147869984,0.025383777927841,0.00802705538718869,0.0336424539466916,0.0699593756273052
"SCAL",86,"IGD_plus",10,0.0517828588953376,0.025386855600199,0.00802802863264298,0.0336221964208552,0.06994352136982
"SCAL",87,"IGD_plus",10,0.0516859841728386,0.025455350199165,0.00804968852665822,0.0334763236139642,0.0698956447317131
"SCAL",88,"IGD_plus",10,0.0514181989270088,0.0254004260002583,0.00803231996993769,0.0332478287731272,0.0695885690808904
"SCAL",89,"IGD_plus",10,0.0512511039440037,0.0255310950545877,0.0080736411530758,0.0329872587797109,0.0695149491082964
"SCAL",90,"IGD_plus",10,0.0509837135987436,0.0257453169398933,0.0081413840612979,0.0325666233293874,0.0694008038680997
"SCAL",91,"IGD_plus",10,0.0509300722941805,0.025715556832659,0.00813197308907078,0.0325342711230568,0.0693258734653042
"SCAL",92,"IGD_plus",10,0.0509135355581645,0.025729721574009,0.0081364523735841,0.0325076015414947,0.0693194695748342
"SCAL",93,"IGD_plus",10,0.0506506676429962,0.0258578139511256,0.00817695873984347,0.032153101859754,0.0691482334262385
"SCAL",94,"IGD_plus",10,0.050650578273558,0.0258576921995945,0.00817692023862878,0.0321530995861143,0.0691480569610017
"SCAL",95,"IGD_plus",10,0.0504647026721597,0.0261434204699738,0.00826727545125867,0.0317628262932691,0.0691665790510503
"SCAL",96,"IGD_plus",10,0.0504535845650703,0.0261605809043622,0.00827270205708922,0.0317394323509305,0.0691677367792101
"SCAL",97,"IGD_plus",10,0.0504160104396956,0.0262188411227705,0.00829112555580411,0.0316601813759741,0.0691718395034171
"SCAL",98,"IGD_plus",10,0.0504120145390058,0.0262180514069646,0.00829087582573901,0.0316567504039398,0.0691672786740718
"SCAL",99,"IGD_plus",10,0.0504116639439768,0.0262180133649165,0.00829086379578714,0.0316564270225526,0.069166900865401
"SCAL",100,"IGD_plus",10,0.0503073846505979,0.0261076355367246,0.00825595926176024,0.0316311072708368,0.068983662030359
"TS",1,"IGD_plus",10,0.592537483187305,0.140821879666482,0.0445317884132235,0.491799579056117,0.693275387318492
"TS",2,"IGD_plus",10,0.318370806150171,0.144909572173787,0.0458244302829723,0.214708742954398,0.422032869345944
"TS",3,"IGD_plus",10,0.258799623202194,0.100525193153345,0.0317888572592934,0.186888232055914,0.330711014348475
"TS",4,"IGD_plus",10,0.244779280578203,0.103266397010904,0.0326557020313661,0.170906950321744,0.318651610834662
"TS",5,"IGD_plus",10,0.230236835803066,0.0951736133478901,0.0300965391327536,0.162153734228471,0.298319937377661
"TS",6,"IGD_plus",10,0.222049509896795,0.0752085685513667,0.0237830376183229,0.168248540995406,0.275850478798183
"TS",7,"IGD_plus",10,0.187899635952109,0.0678625661348204,0.0214600276849842,0.139353680610675,0.236445591293544
"TS",8,"IGD_plus",10,0.186909945993541,0.0677303815548474,0.0214182272505574,0.138458549804253,0.235361342182829
"TS",9,"IGD_plus",10,0.186909945993541,0.0677303815548474,0.0214182272505574,0.138458549804253,0.235361342182829
"TS",10,"IGD_plus",10,0.185318719032411,0.0685112558570893,0.0216651613866953,0.136308719018319,0.234328719046503
"TS",11,"IGD_plus",10,0.182033671240166,0.0683313994724676,0.0216082858039826,0.133152332732896,0.230915009747436
"TS",12,"IGD_plus",10,0.182001821707542,0.0683259889872011,0.0216065748583137,0.133124353628273,0.230879289786812
"TS",13,"IGD_plus",10,0.148290000373057,0.0425789069749196,0.0134646326321176,0.117830885219865,0.178749115526248
"TS",14,"IGD_plus",10,0.146011172814047,0.0440875816409399,0.0139417174513994,0.114472816819655,0.177549528808439
"TS",15,"IGD_plus",10,0.143950130148313,0.0448594652864379,0.0141858084922402,0.111859601857509,0.176040658439118
"TS",16,"IGD_plus",10,0.143950130148313,0.0448594652864379,0.0141858084922402,0.111859601857509,0.176040658439118
"TS",17,"IGD_plus",10,0.143950130148313,0.0448594652864379,0.0141858084922402,0.111859601857509,0.176040658439118
"TS",18,"IGD_plus",10,0.139623906171005,0.0459043206475042,0.0145162207688809,0.106785933381921,0.172461878960089
"TS",19,"IGD_plus",10,0.133834151817904,0.0426151682815075,0.0134760994640927,0.103349096888626,0.164319206747183
"TS",20,"IGD_plus",10,0.133664855349178,0.0425880595723513,0.0134675269375567,0.103199192822206,0.164130517876149
"TS",21,"IGD_plus",10,0.13136286255134,0.0399030483833431,0.0126184518475264,0.102817941321034,0.159907783781646
"TS",22,"IGD_plus",10,0.127478964795522,0.0409489691317866,0.0129492010292373,0.098185836934719,0.156772092656325
"TS",23,"IGD_plus",10,0.121861466457318,0.0373565669774614,0.011813183721341,0.0951381882866349,0.148584744628
"TS",24,"IGD_plus",10,0.116274457852746,0.0369768039243273,0.0116930920994327,0.0898228458047552,0.142726069900737
"TS",25,"IGD_plus",10,0.110084495933238,0.0318804990413352,0.0100814989913434,0.0872785607782282,0.132890431088249
"TS",26,"IGD_plus",10,0.104956300333266,0.0327045937301442,0.0103421006137718,0.0815608433514428,0.12835175731509
"TS",27,"IGD_plus",10,0.100700035136427,0.0352523610031707,0.0111477753668518,0.075482015241038,0.125918055031816
"TS",28,"IGD_plus",10,0.100621438187429,0.0352542094865814,0.0111483599086313,0.0754020959666661,0.125840780408191
"TS",29,"IGD_plus",10,0.0977438706302338,0.0370015770146525,0.0117009260384435,0.0712745369809967,0.124213204279471
"TS",30,"IGD_plus",10,0.0977184301967322,0.0369532171581454,0.0116856333090554,0.0712836911048192,0.124153169288645
"TS",31,"IGD_plus",10,0.0959121611832472,0.0371924950591047,0.011761299625133,0.0693062529924368,0.122518069374058
"TS",32,"IGD_plus",10,0.0958646026340739,0.037202181493988,0.0117643627447968,0.0692517651851756,0.122477440082972
"TS",33,"IGD_plus",10,0.0943866874545166,0.0372136293455834,0.0117679828733325,0.0677656607059209,0.121007714203112
"TS",34,"IGD_plus",10,0.0943866874545166,0.0372136293455834,0.0117679828733325,0.0677656607059209,0.121007714203112
"TS",35,"IGD_plus",10,0.0938705170900614,0.037526447638937,0.0118669047034089,0.0670257136150013,0.120715320565122
"TS",36,"IGD_plus",10,0.0938705170900614,0.037526447638937,0.0118669047034089,0.0670257136150013,0.120715320565122
"TS",37,"IGD_plus",10,0.0865176876395247,0.0296450685034534,0.00937459378626321,0.0653108831576059,0.107724492121444
"TS",38,"IGD_plus",10,0.0865176876395247,0.0296450685034534,0.00937459378626321,0.0653108831576059,0.107724492121444
"TS",39,"IGD_plus",10,0.0858581430775415,0.0296546189153175,0.00937761389167152,0.0646445066425408,0.107071779512542
"TS",40,"IGD_plus",10,0.0858114153030025,0.0297162365772531,0.00939709910725258,0.0645537002480064,0.107069130357999
"TS",41,"IGD_plus",10,0.0850208871706693,0.0298334209258834,0.0094341560520321,0.0636793434826089,0.10636243085873
"TS",42,"IGD_plus",10,0.0845250847170229,0.0297926422010811,0.00942126068698683,0.0632127123713665,0.105837457062679
"TS",43,"IGD_plus",10,0.0841081074683041,0.0298693697460933,0.009445524067138,0.062740847543445,0.105475367393163
"TS",44,"IGD_plus",10,0.082733331317424,0.0302009718101383,0.00955038584705755,0.0611288575660161,0.104337805068832
"TS",45,"IGD_plus",10,0.0826163376183652,0.0302366921544289,0.00956168161173389,0.0609863110719855,0.104246364164745
"TS",46,"IGD_plus",10,0.0826151837675042,0.0302372260415671,0.00956185044167093,0.0609847753012732,0.104245592233735
"TS",47,"IGD_plus",10,0.0821816946138995,0.029593752469718,0.00935836623155422,0.0610115994111002,0.103351789816699
"TS",48,"IGD_plus",10,0.082181589360007,0.0295937415044004,0.00935836276401632,0.0610115020013234,0.10335167671869
"TS",49,"IGD_plus",10,0.082181589360007,0.0295937415044004,0.00935836276401632,0.0610115020013234,0.10335167671869
"TS",50,"IGD_plus",10,0.0820428335394449,0.0296294645861625,0.00936965939435718,0.0608471914275203,0.10323847565137
"TS",51,"IGD_plus",10,0.0820372041842059,0.0296362820668602,0.00937181527104808,0.0608366851403829,0.103237723228029
"TS",52,"IGD_plus",10,0.0819683998620992,0.0294757217667724,0.00932104164604031,0.0608827387377687,0.10305406098643
"TS",53,"IGD_plus",10,0.0819672139094712,0.0294762581823258,0.00932121127553243,0.0608811690565701,0.103053258762372
"TS",54,"IGD_plus",10,0.0819567433088146,0.0294789471637694,0.00932206160612721,0.0608687748744678,0.103044711743161
"TS",55,"IGD_plus",10,0.0819062887283777,0.0294456465011568,0.00931153101198233,0.0608421421530042,0.102970435303751
"TS",56,"IGD_plus",10,0.0818876717898289,0.0294681805419521,0.00931865690136235,0.0608074053327531,0.102967938246905
"TS",57,"IGD_plus",10,0.0818329044670315,0.0294833446510733,0.0093234522137134,0.060741790259773,0.10292401867429
"TS",58,"IGD_plus",10,0.0816803919260267,0.0294761393351409,0.00932117369275264,0.0605944320912802,0.102766351760773
"TS",59,"IGD_plus",10,0.080674291310366,0.0305985993563735,0.00967612671771026,0.0587853719477547,0.102563210672977
"TS",60,"IGD_plus",10,0.0805268790687502,0.0305867409609092,0.00967237676380404,0.058646442691228,0.102407315446272
"TS",61,"IGD_plus",10,0.0805003249467659,0.0305857574162567,0.00967206573967578,0.0586205921547032,0.102380057738829
"TS",62,"IGD_plus",10,0.079085152089992,0.0309801994083568,0.00979679924966085,0.0569232524948756,0.101247051685108
"TS",63,"IGD_plus",10,0.0790013522747376,0.0309742594352108,0.00979492086522269,0.0568437018804325,0.101159002669043
"TS",64,"IGD_plus",10,0.0789982560794211,0.0309753055282629,0.00979525166889158,0.056839857355227,0.101156654803615
"TS",65,"IGD_plus",10,0.0789964663147449,0.0309777477387449,0.00979602396365646,0.0568363205384166,0.101156612091073
"TS",66,"IGD_plus",10,0.0789964295398774,0.0309777438547299,0.00979602273542305,0.056836286542006,0.101156572537749
"TS",67,"IGD_plus",10,0.0780019744782426,0.0314944999053848,0.00995943534689735,0.0554721664708331,0.100531782485652
"TS",68,"IGD_plus",10,0.0778434364319331,0.0312130501533309,0.00987043312055936,0.0555149654483391,0.100171907415527
"TS",69,"IGD_plus",10,0.0705539687644667,0.0141538981776663,0.00447585560115322,0.0604288799566675,0.0806790575722659
"TS",70,"IGD_plus",10,0.0704480357322082,0.0142207644738021,0.00449700058060207,0.0602751136576916,0.0806209578067248
"TS",71,"IGD_plus",10,0.0704480357322082,0.0142207644738021,0.00449700058060207,0.0602751136576916,0.0806209578067248
"TS",72,"IGD_plus",10,0.0701477618133047,0.0142703885414468,0.00451269308865401,0.0599393408192961,0.0803561828073133
"TS",73,"IGD_plus",10,0.0700978138377168,0.0142744556934627,0.00451397923505004,0.059886483378426,0.0803091442970076
"TS",74,"IGD_plus",10,0.0700831699524467,0.0142642821503136,0.00451076207822752,0.0598791172075058,0.0802872226973876
"TS",75,"IGD_plus",10,0.0690599243566362,0.0136221558515786,0.00430770391327791,0.0593152210940007,0.0788046276192717
"TS",76,"IGD_plus",10,0.0690596813546777,0.0136224206381296,0.00430778764613739,0.0593147886751543,0.078804574034201
"TS",77,"IGD_plus",10,0.0690576918671701,0.013621949498087,0.00430763865857424,0.0593131362209299,0.0788022475134102
"TS",78,"IGD_plus",10,0.069047122921082,0.0136109861881697,0.00430417175557095,0.0593104099543035,0.0787838358878606
"TS",79,"IGD_plus",10,0.0688232686455828,0.0141323881066196,0.00446905351943925,0.0587135672156548,0.0789329700755109
"TS",80,"IGD_plus",10,0.0688231553151183,0.0141322973392989,0.0044690248162922,0.05871351881622,0.0789327918140167
"TS",81,"IGD_plus",10,0.0688231553151183,0.0141322973392989,0.0044690248162922,0.05871351881622,0.0789327918140167
"TS",82,"IGD_plus",10,0.0688229965668228,0.0141321702107571,0.00446898461471743,0.0587134510102048,0.0789325421234408
"TS",83,"IGD_plus",10,0.0688168597214818,0.0141322436970663,0.00446900785312881,0.058707261595925,0.0789264578470386
"TS",84,"IGD_plus",10,0.0676856538625716,0.0141746240173988,0.00448240968715063,0.0575457386821878,0.0778255690429555
"TS",85,"IGD_plus",10,0.0676601612967208,0.014159209885112,0.00447753531053248,0.0575312727223178,0.0777890498711237
"TS",86,"IGD_plus",10,0.0676593831087279,0.0141603167391769,0.00447788532852073,0.0575297027386257,0.0777890634788301
"TS",87,"IGD_plus",10,0.0676302925583085,0.0141207467999975,0.00446537221505263,0.0575289188174671,0.0777316662991499
"TS",88,"IGD_plus",10,0.0676293936702737,0.0141197512615634,0.00446505739815764,0.0575287320947263,0.0777300552458211
"TS",89,"IGD_plus",10,0.0676274403824051,0.0141241985573016,0.00446646375655373,0.0575235974031386,0.0777312833616717
"TS",90,"IGD_plus",10,0.0676043001789665,0.0140989066324853,0.0044584657476708,0.0575185499527826,0.0776900504051505
"TS",91,"IGD_plus",10,0.0676043001789665,0.0140989066324853,0.0044584657476708,0.0575185499527826,0.0776900504051505
"TS",92,"IGD_plus",10,0.0676042347101216,0.0140988822505533,0.00445845803742693,0.0575185019257211,0.0776899674945222
"TS",93,"IGD_plus",10,0.0675435942305602,0.0140177249644702,0.00443279385015286,0.0575159178712291,0.0775712705898913
"TS",94,"IGD_plus",10,0.0675425418873743,0.0140170811410377,0.00443259025530711,0.0575153260915818,0.0775697576831668
"TS",95,"IGD_plus",10,0.0675398867609258,0.0140158194694517,0.00443219127972002,0.0575135735106154,0.0775662000112362
"TS",96,"IGD_plus",10,0.0675398867609258,0.0140158194694517,0.00443219127972002,0.0575135735106154,0.0775662000112362
"TS",97,"IGD_plus",10,0.0675398867609258,0.0140158194694517,0.00443219127972002,0.0575135735106154,0.0775662000112362
"TS",98,"IGD_plus",10,0.0675398867609258,0.0140158194694517,0.00443219127972002,0.0575135735106154,0.0775662000112362
"TS",99,"IGD_plus",10,0.0653462024839035,0.0127803465966347,0.00404150045317468,0.0562036932853023,0.0744887116825048
"TS",100,"IGD_plus",10,0.0651438157050226,0.0125978964588471,0.00398380465369266,0.056131823472483,0.0741558079375623
